movieID,title,imdbID,0,1,2,3,4,5,6,7
1,toy story,114709,-15.908534049987793,23.781818389892578,-10.418561935424805,25.157655715942383,-65.9712142944336,33.42864227294922,9.77248477935791,-64.36302947998047
2,jumanji,113497,-12.614337921142578,11.696495056152344,-7.231476306915283,14.034207344055176,-43.02531814575195,22.967697143554688,8.720010757446289,-40.29398727416992
3,grumpy old men,107050,-0.9557530879974365,19.090944290161133,-6.579560279846191,13.808906555175781,-6.361142158508301,16.011016845703125,-1.7574628591537476,-10.169883728027344
4,waiting to exhale,114885,-2.3461899757385254,23.530893325805664,-7.133007049560547,18.691112518310547,-7.6058669090271,24.351390838623047,0.5865878462791443,-15.400215148925781
5,father of the bride part ii,113041,1.7533607482910156,6.709789752960205,-2.208977460861206,5.220371723175049,-4.123098850250244,8.5626220703125,-0.8273647427558899,-4.352707386016846
6,heat,113277,-7.607522964477539,11.117408752441406,-26.177532196044922,23.30013656616211,-8.552119255065918,38.946807861328125,7.704474925994873,-20.6871337890625
7,sabrina,47437,-0.9557530879974365,19.090944290161133,-6.579560279846191,13.808906555175781,-6.361142158508301,16.011016845703125,-1.7574628591537476,-10.169883728027344
8,tom and huck,112302,-9.234408378601074,10.211405754089355,-5.753758430480957,9.025776863098145,-30.50374984741211,17.333946228027344,3.8290414810180664,-27.161563873291016
9,sudden death,114576,-3.4899134635925293,2.5685834884643555,-9.852938652038574,5.670866012573242,-5.086397647857666,15.221964836120605,3.1727781295776367,-9.227587699890137
10,goldeneye,113189,-9.113999366760254,8.478996276855469,-24.537845611572266,16.684608459472656,-15.37783145904541,35.265380859375,8.296552658081055,-25.030935287475586
11,the american president,112346,-2.3461899757385254,23.530893325805664,-7.133007049560547,18.691112518310547,-7.6058669090271,24.351390838623047,0.5865878462791443,-15.400215148925781
12,dracula: dead and loving it,112896,-7.113093376159668,15.309896469116211,-21.633712768554688,16.895048141479492,-11.896454811096191,9.86374282836914,1.251291036605835,-17.298303604125977
13,balto,112453,-12.344808578491211,12.077814102172852,0.18274551630020142,11.314363479614258,-40.83549880981445,9.563182830810547,3.066399097442627,-35.738311767578125
14,nixon,113987,-1.3904368877410889,4.4399495124816895,-0.5534469485282898,4.882206439971924,-1.2447248697280884,8.340373992919922,2.344050645828247,-5.230330944061279
15,cutthroat island,112760,-8.136184692382812,18.4588623046875,-21.138132095336914,17.873891830444336,-15.815486907958984,32.339447021484375,4.88516092300415,-26.184350967407227
16,casino,112641,-1.8211185932159424,10.587485313415527,-9.107744216918945,15.112224578857422,-2.9100584983825684,21.690887451171875,4.394454002380371,-12.026115417480469
17,sense and sensibility,114388,-2.3461899757385254,23.530893325805664,-7.133007049560547,18.691112518310547,-7.6058669090271,24.351390838623047,0.5865878462791443,-15.400215148925781
18,four rooms,113101,-3.3240041732788086,13.55102825164795,-10.532720565795898,17.5018310546875,-7.168211460113525,27.277324676513672,3.9979796409606934,-14.24679946899414
19,ace ventura: when nature calls,112281,1.7533607482910156,6.709789752960205,-2.208977460861206,5.220371723175049,-4.123098850250244,8.5626220703125,-0.8273647427558899,-4.352707386016846
20,money train,113845,-7.244599342346191,22.267147064208984,-28.939958572387695,33.402713775634766,-13.919942855834961,55.84980392456055,9.221160888671875,-30.270172119140625
21,get shorty,113161,-3.1269896030426025,13.71832275390625,-12.615363121032715,15.773443222045898,-10.454221725463867,32.124961853027344,4.689464092254639,-18.810626983642578
22,copycat,112722,-16.05860137939453,25.218671798706055,-45.255184173583984,41.54255294799805,-14.012188911437988,45.28068542480469,11.934494018554688,-36.67622756958008
23,ninja assassin,1186367,-7.607522964477539,11.117408752441406,-26.177532196044922,23.30013656616211,-8.552119255065918,38.946807861328125,7.704474925994873,-20.6871337890625
24,powder,114168,-11.049187660217285,-4.0373406410217285,-0.7473064661026001,8.182117462158203,-16.682371139526367,23.01587677001953,11.486781120300293,-19.60735321044922
25,leaving las vegas,113627,-4.099550724029541,16.821104049682617,-4.924029350280762,13.470741271972656,-3.4827680587768555,15.788769721984863,1.4139525890350342,-11.047508239746094
26,othello,114057,-1.3904368877410889,4.4399495124816895,-0.5534469485282898,4.882206439971924,-1.2447248697280884,8.340373992919922,2.344050645828247,-5.230330944061279
27,now and then,114011,-1.3904368877410889,4.4399495124816895,-0.5534469485282898,4.882206439971924,-1.2447248697280884,8.340373992919922,2.344050645828247,-5.230330944061279
28,persuasion,114117,-4.099550724029541,16.821104049682617,-4.924029350280762,13.470741271972656,-3.4827680587768555,15.788769721984863,1.4139525890350342,-11.047508239746094
29,la cit� des enfants perdus,112682,-18.050376892089844,4.586664199829102,-18.092041015625,24.161434173583984,-39.22337341308594,50.23306655883789,22.000322341918945,-50.92011642456055
30,yao a yao yao dao waipo qiao,115012,-1.8211185932159424,10.587485313415527,-9.107744216918945,15.112224578857422,-2.9100584983825684,21.690887451171875,4.394454002380371,-12.026115417480469
31,dangerous minds,112792,-1.3904368877410889,4.4399495124816895,-0.5534469485282898,4.882206439971924,-1.2447248697280884,8.340373992919922,2.344050645828247,-5.230330944061279
32,twelve monkeys,114746,-13.345678329467773,-6.076001167297363,-7.964156150817871,10.699163436889648,-17.238033294677734,25.04983139038086,11.624024391174316,-19.040782928466797
33,wings of courage,114952,-4.770421028137207,21.091594696044922,-4.981228828430176,18.501564025878906,-16.745975494384766,15.570433616638184,2.6210899353027344,-26.458036422729492
34,babe,112431,-10.31425666809082,19.33711051940918,-3.079289436340332,20.522294998168945,-39.90209197998047,30.20160484313965,7.594216346740723,-38.7374382019043
35,carrington,112637,-4.099550724029541,16.821104049682617,-4.924029350280762,13.470741271972656,-3.4827680587768555,15.788769721984863,1.4139525890350342,-11.047508239746094
36,dead man walking,112818,-1.8211185932159424,10.587485313415527,-9.107744216918945,15.112224578857422,-2.9100584983825684,21.690887451171875,4.394454002380371,-12.026115417480469
37,across the sea of time,112286,-22.954030990600586,7.807355880737305,38.713531494140625,8.09654426574707,-24.718643188476562,17.248828887939453,7.023663520812988,-33.827171325683594
38,it takes two,113442,1.7533607482910156,6.709789752960205,-2.208977460861206,5.220371723175049,-4.123098850250244,8.5626220703125,-0.8273647427558899,-4.352707386016846
39,clueless,112697,-0.9557530879974365,19.090944290161133,-6.579560279846191,13.808906555175781,-6.361142158508301,16.011016845703125,-1.7574628591537476,-10.169883728027344
40,"cry, the beloved country",112749,-1.3904368877410889,4.4399495124816895,-0.5534469485282898,4.882206439971924,-1.2447248697280884,8.340373992919922,2.344050645828247,-5.230330944061279
41,richard iii,114279,2.7389109134674072,14.095827102661133,-4.465412616729736,8.862161636352539,-2.1746983528137207,29.61501121520996,0.13927006721496582,-12.359979629516602
42,dead presidents,112819,-5.311032295227051,13.156068801879883,-18.960683822631836,20.783090591430664,-7.996456146240234,36.91284942626953,7.567232131958008,-21.253704071044922
43,restoration,114272,-1.3904368877410889,4.4399495124816895,-0.5534469485282898,4.882206439971924,-1.2447248697280884,8.340373992919922,2.344050645828247,-5.230330944061279
44,mortal kombat,113855,-8.807000160217285,7.5627970695495605,-18.245267868041992,14.293787002563477,-26.09901237487793,30.524803161621094,10.706228256225586,-33.499595642089844
45,live free or die hard,337978,-3.3240041732788086,13.55102825164795,-10.532720565795898,17.5018310546875,-7.168211460113525,27.277324676513672,3.9979796409606934,-14.24679946899414
